entry_id,kanji,kana,meaning,part_of_speech,jlpt_level,example_sentence,example_reading,example_chinese,tags,notes,enriched_by,confidence
V0290,隅々,すみずみ,「⾓落各處」、「每個,noun,N4,⾓落」、「到處」 この  パンフレットの 隅々まで  読んだが、値 段は  書いていなかっ た。,⾓落」、「到處」 この  パンフレットの 隅々まで  読んだが、値 段は  書いていなかっ た。,「⾓落各處」、「每個,N4|noun,⾓落」、「到處」 この  パンフレットの 隅々まで  読んだが、値 段は  書いていなかっ た。 → 我連這本⼿冊的 每個⾓落都讀遍了，但 上⾯沒寫價錢。 隅（すみ）：指內⾓的⾓ 落（例如房間的⾓落）。 隅々（すみずみ）：把所 有的「隅」都連在⼀ 起，強調「完全沒有遺 漏」的空間感。 眠っている物 ー 『閒置物品』、『陳年 舊物』 家（いえ）に  眠（ね む）っている  物（も の）を、メルカリ  で 売（う）りました。 → 把家裡閒置 / 吃灰塵的 東西，放在  Mercari （⽇本⼆⼿拍賣平台） 上賣掉了。,teacher_agent,0.83
V0291,相応しい,ふさわしい,適合、相稱,i_adjective,N2,今日は相応しい。,きょうはふさわしい。,今天很適合。,N2|i_adjective,,teacher_agent,0.8
V0292,等しい,ひとしい,相等的，相同的,i_adjective,N4,今日は等しい。,きょうはひとしい。,今天很相等的，相同的。,N4|i_adjective,せいざ 正座,teacher_agent,0.79
V0293,仕⽴て,したて,「裁縫」、「縫製」、,noun,N4,仕⽴てについて勉強しています。,したてについてべんきょうしています。,我正在學習關於「裁縫」的內容。,N4|noun,「做好的⾐服」,teacher_agent,0.79
V0294,,スーツ,は  仕⽴て,noun,N5,スーツについて勉強しています。,スーツについてべんきょうしています。,我正在學習關於は  仕⽴て的內容。,N5|noun|外来語,,teacher_agent,0.88
V0295,,が,→ 這套西裝的,other,N5,がについて勉強しています。,がについてべんきょうしています。,我正在學習關於→ 這套西裝的的內容。,N5|other,剪裁 / 做⼯很好。,teacher_agent,0.88
V0296,下⼿,したて,「低姿態」、「謙遜的,noun,N4,態度」 ビジネス  では、時に 下⼿に  出る  こと  も  ⼤ 切だ。,態度」 ビジネス  では、時に 下⼿に  出る  こと  も  ⼤ 切だ。,「低姿態」、「謙遜的,N4|noun,態度」 ビジネス  では、時に 下⼿に  出る  こと  も  ⼤ 切だ。 → 在商務上，有 時候採取低姿態也是很 重要的。,teacher_agent,0.83
V0297,上⼿,うわて,⾼姿態、⾼⼿,noun,N4,かかえる 抱える 「抱著（⼤件⾏ 李）」、「夾著（公事 包）」 承擔、背負（負⾯居 多） 彼（かれ）は  ⼤きな 荷物（にもつ）を  抱 （かか）えて  歩（あ る）いている。,かかえる 抱える 「抱著（⼤件⾏ 李）」、「夾著（公事 包）」 承擔、背負（負⾯居 多） 彼（かれ）は  ⼤きな 荷物（にもつ）を  抱 （かか）えて  歩（あ る）いている。,⾼姿態、⾼⼿,N4|noun,かかえる 抱える 「抱著（⼤件⾏ 李）」、「夾著（公事 包）」 承擔、背負（負⾯居 多） 彼（かれ）は  ⼤きな 荷物（にもつ）を  抱 （かか）えて  歩（あ る）いている。 → 他正 抱著⼀個⼤⾏李⾛著。 現代⼈（げんだいじ ん）は、みんな  多くの,teacher_agent,0.83
V0298,,ストレス,抱（かか）,noun,N3,えている。,えている。,抱（かか）,N3|noun|外来語,えている。 → 現代⼈每 個⼈都承受著 / 背負著 極⼤的壓⼒。 動詞原型（現在 式）或名詞  +にし たがって ー 隨著、伴隨、「按 照 …… 」、「遵 照 …… 」 年を  取る  にしたがっ て、體⼒が  衰（おと,teacher_agent,0.86
V0299,,ろ）えます,隨著年齡,other,N4,ろ）えますについて勉強しています。,ろ）えますについてべんきょうしています。,我正在學習關於隨著年齡的內容。,N4|other,增⻑，體⼒也會隨之衰 退。 💡  語感加油站：,teacher_agent,0.79
V0300,,にしたがって,に伴っ,other,N4,て這兩個「隨著」在 N2 中⾮常容易混淆， 讓我們精準  Debug ： 予定表（よていひょ う）に  したがって、作 業（さぎょう）を  進 （すす）める。,て這兩個「隨著」在 N2 中⾮常容易混淆， 讓我們精準  Debug ： 予定表（よていひょ う）に  したがって、作 業（さぎょう）を  進 （すす）める。,に伴っ,N4|other,て這兩個「隨著」在 N2 中⾮常容易混淆， 讓我們精準  Debug ： 予定表（よていひょ う）に  したがって、作 業（さぎょう）を  進 （すす）める。 → 照預 定表推進作業 〜にしたがって：強調 「同⼀個⽅向的漸進變 化」（就像爬樓梯，爬得 越⾼，⾵景越遠）。後⽅ 只能接⾃然發⽣的變 化，不能接說話者的意 志或命令。 〜に伴（ともな）っ て：側重於  「⼀整套事 件的連帶發⽣」（⼤規模 的改變，不⼀定有漸進 感，如：隨著搬家，⽣ 活型態也變了）。 名詞  或  動詞原型 （現在式）＋に伴 （ともな）って ー 「隨著 …… 」、「伴 隨 …… 」、「因 …… ⽽ 同步發⽣」 都市（とし）の  開発 （かいはつ）に  伴（と もな）って、⼈⼝（じ んこう）が  増加（ぞう,teacher_agent,0.83
V0301,,か）,→ 隨,other,N5,か）について勉強しています。,か）についてべんきょうしています。,我正在學習關於→ 隨的內容。,N5|other,著都市的開發，⼈⼝也 隨之增加了,teacher_agent,0.88
V0302,,システム,変更（へ,noun,N3,んこう）に  伴（とも な）って、⼀部（いち ぶ）の  機能（きのう） が  使（つか）えなくな ります。,んこう）に  伴（とも な）って、⼀部（いち ぶ）の  機能（きのう） が  使（つか）えなくな ります。,変更（へ,N3|noun|外来語,んこう）に  伴（とも な）って、⼀部（いち ぶ）の  機能（きのう） が  使（つか）えなくな ります。 → 伴隨著系統 變更，部分功能將無法 使⽤ 因果關係或連帶關係極 強的⼤型改變」。當  A 事件發⽣時， B 狀態會 像配套措施或副作⽤⼀ 樣「成套地」⼀起出 現。,teacher_agent,0.86
V0303,,とうとう,「終於」、「到頭,other,N4,とうとうについて勉強しています。,とうとうについてべんきょうしています。,我正在學習關於「終於」的內容。,N4|other,來」、「到底」 愛⽤（あいよう）して,teacher_agent,0.79
V0304,,パソコン,が、と,noun,N3,うとう  壊（こわ）れ た。,うとう  壊（こわ）れ た。,が、と,N3|noun|外来語,うとう  壊（こわ）れ た。 → ⼀直愛⽤的電 腦，終究還是壞了 觀測重點（超重要！）： 它可以⽤於正⾯的結果 （如：努⼒很久終於成 功了）。 但它更常⽤於負⾯的結 果（如：壞事終究還是 發⽣了、壞掉的東西終 於徹底報銷了）。 無論好壞，它都強調 「事情的發展終於塵埃 落定」。,teacher_agent,0.86
V0305,診断,しんだん,診斷,noun,N4,診断について勉強しています。,しんだんについてべんきょうしています。,我正在學習關於診斷的內容。,N4|noun,,teacher_agent,0.79
V0306,決定,けってい,決定,noun,N4,決定について勉強しています。,けっていについてべんきょうしています。,我正在學習關於決定的內容。,N4|noun,,teacher_agent,0.79
V0307,重視,じゅうし,重視,noun,N4,重視について勉強しています。,じゅうしについてべんきょうしています。,我正在學習關於重視的內容。,N4|noun,,teacher_agent,0.79
V0308,感⼼,かんしん,佩服,noun,N4,感⼼について勉強しています。,かんしんについてべんきょうしています。,我正在學習關於佩服的內容。,N4|noun,,teacher_agent,0.79
V0309,⾃慢,じまん,⾃誇,noun,N4,⾃慢について勉強しています。,じまんについてべんきょうしています。,我正在學習關於⾃誇的內容。,N4|noun,,teacher_agent,0.79
V0310,否定,ひてい,否定,noun,N4,名詞をめぐり / をめ ぐって 「圍繞著 …… 」、 「就 …… （爭論 / 對 新しい  政策（せいさ く）  をめぐり、国会 點！）： ⽴）」 （こっかい）で  激しい 議論（ぎろん）が  交 （か）わされていま す。,名詞をめぐり / をめ ぐって 「圍繞著 …… 」、 「就 …… （爭論 / 對 新しい  政策（せいさ く）  をめぐり、国会 點！）： ⽴）」 （こっかい）で  激しい 議論（ぎろん）が  交 （か）わされていま す。,否定,N4|noun,名詞をめぐり / をめ ぐって 「圍繞著 …… 」、 「就 …… （爭論 / 對 新しい  政策（せいさ く）  をめぐり、国会 點！）： ⽴）」 （こっかい）で  激しい 議論（ぎろん）が  交 （か）わされていま す。 → 圍繞著新政策， 國會正展開激烈的討論 後⾯百分之百只能接帶 有「複數⼈互動」的動 作，特別是  對⽴、爭 論、討論、爭奪 類的動 詞， 例如：議論（ぎろん） する（議論）争う（あ らそう）（爭奪、競爭） 対⽴（たいりつ）する （對⽴） 名詞を込めて ー 飽含、傾注、滿懷、 充滿。 表⽰飽含著情感、精神 或⼒量去做某事。前多 使⽤「⼼」「気持ち」 「祈り」「思い」 名詞の末に ー 表⽰經歷漫⻑、⾟苦 的過程之後，終於順 理成章地有了後項的 結果。 常和「いろいろ」「さん ざん」「⻑い時間」搭配 使⽤,teacher_agent,0.83
V0311,権,けん,權ㄨ,noun,N4,権について勉強しています。,けんについてべんきょうしています。,我正在學習關於權ㄨ的內容。,N4|noun,える 得る 「得到」、「獲得」 （抽象的東西，如知 識、許可、利益） 或是表⽰「可能性」 経験（けいけん）を  得 る：獲得經驗 許可（きょか）を  得 る：獲得許可,teacher_agent,0.79
V0312,,もちいる,「使⽤」、「利⽤」、,verb,N4,「採⽤」 この  研究では、新しい 理論を  ⽤いています。,「採⽤」 この  研究では、新しい 理論を  ⽤いています。,「使⽤」、「利⽤」、,N4|verb,「採⽤」 この  研究では、新しい 理論を  ⽤いています。 新的理論 使う：最通⽤的詞，舉 凡洗⼿、⽤錢、⽤筆都 可以。 VS ⽤いる：正式感：⽤於 論⽂、報告或新聞。特 定⽬的：為了達成某個 ⽬標⽽「採⽤」某種⼿ 段、材料或⼈才。成語 / 慣⽤語：例如「名（な） を  ⽤（もち）いる」 （使⽤某個名字）。,teacher_agent,0.83
V0313,預ける,あずける,「寄存」、「委託保,verb,N4,管」、「寄放」 給料を  ついに  銀⾏に 預（あず）けた。,管」、「寄放」 給料を  ついに  銀⾏に 預（あず）けた。,「寄存」、「委託保,N4|verb,管」、「寄放」 給料を  ついに  銀⾏に 預（あず）けた。 → 終 於把薪⽔存進（寄放 在）銀⾏了。 1. 語法結構解剖它通常 涉及三個要素： 什麼東西：⽤助詞 「を」。 寄放在哪裡∕誰那裡： ⽤助詞  「に」。 預（あず）ける (Azukeru)：「寄放」。 給別⼈。（我把東西給對 ⽅保管） 預（あず）かる  ：「保 管」。動作從「別⼈」來 到我這裡。（我替對⽅保 管東西） 情境觀測： 你去櫃檯寄放：「預（あ ず）けて  もらえます か？」（能讓我寄放 嗎？） 櫃檯⼈員收下：「お預 （あず）かり  しま す。」（我為您保管。）,teacher_agent,0.83
V0314,残す,のこす,「留下」、「剩餘」、,noun,N4,残すについて勉強しています。,のこすについてべんきょうしています。,我正在學習關於「留下」的內容。,N4|noun,「遺留」 あまりに  量（りょう） が  多かったので、好き,teacher_agent,0.79
V0315,料理を,な,残してしま,noun,N4,いました。,いました。,残してしま,N4|noun,いました。 → 因為份量 實在太多了，所以我不 ⼩⼼剩下了喜歡的菜。 あまりに：「太過」 〜てしまいました：遺 憾的⼝吻,teacher_agent,0.83
V0316,替える,かえる,「更換」、「替換」、,verb,N4,私は毎日替える。,わたしはまいにちかえる。,我每天「更換」。,N4|verb,「換新」 このごろ  電池（でん,teacher_agent,0.79
V0317,減りが,ち）の,早いの,noun,N4,で、新しいものに  替え ました。,で、新しいものに  替え ました。,早いの,N4|noun,で、新しいものに  替え ました。 → 這陣⼦電池 耗電很快，所以我換了 新的。 它強調的是「 A 消失， B 出現」的過程。 電池（でんち）を  替 （か）える：換電池。 下着（したぎ）を  替 （か）える：換內⾐褲 （換洗）。 場所（ばしょ）を  替 （か）える：換地⽅。 さす 差す 撐（傘）：傘（かさ） を  さす 照射（光線）：⽇ （ひ）が  さす 點（眼藥⽔）：⽬薬 （めぐすり）を  さ す 指（⽅向）：指（ゆ び）を  さす ⾬が  降ってきたので、 傘を  さしました。 部屋の  隅々（すみず,teacher_agent,0.83
